2.228242e+05 4.487843e-06 1.980431e+00 9.834488e-01 1.811864e-01 -7.400618e-01 -6.725389e-01 2.433870e-01 -4.913525e-01
2.277020e+05 4.391706e-06 1.979566e+00 9.825447e-01 1.860268e-01 -7.380715e-01 -6.747225e-01 2.444731e-01 -4.886957e-01
2.326865e+05 4.297628e-06 1.978663e+00 9.816167e-01 1.908627e-01 -7.360749e-01 -6.769001e-01 2.455419e-01 -4.860374e-01
2.377801e+05 4.205566e-06 1.977721e+00 9.806650e-01 1.956940e-01 -7.340718e-01 -6.790719e-01 2.465932e-01 -4.833779e-01
2.429853e+05 4.115476e-06 1.976736e+00 9.796895e-01 2.005205e-01 -7.320623e-01 -6.812377e-01 2.476272e-01 -4.807172e-01
2.483043e+05 4.027316e-06 1.975709e+00 9.786902e-01 2.053422e-01 -7.300464e-01 -6.833976e-01 2.486439e-01 -4.780554e-01
2.537399e+05 3.941044e-06 1.974636e+00 9.776673e-01 2.101589e-01 -7.280241e-01 -6.855515e-01 2.496431e-01 -4.753927e-01
2.592944e+05 3.856620e-06 1.973516e+00 9.766206e-01 2.149704e-01 -7.259955e-01 -6.876995e-01 2.506251e-01 -4.727290e-01
2.649705e+05 3.774005e-06 1.972346e+00 9.755502e-01 2.197768e-01 -7.239605e-01 -6.898414e-01 2.515896e-01 -4.700646e-01
2.707708e+05 3.693160e-06 1.971125e+00 9.744561e-01 2.245779e-01 -7.219193e-01 -6.919773e-01 2.525369e-01 -4.673994e-01
2.766982e+05 3.614046e-06 1.969851e+00 9.733385e-01 2.293735e-01 -7.198717e-01 -6.941072e-01 2.534668e-01 -4.647337e-01
2.827552e+05 3.536628e-06 1.968520e+00 9.721972e-01 2.341635e-01 -7.178178e-01 -6.962310e-01 2.543794e-01 -4.620675e-01
2.889449e+05 3.460867e-06 1.967130e+00 9.710324e-01 2.389479e-01 -7.157577e-01 -6.983487e-01 2.552747e-01 -4.594008e-01
2.952701e+05 3.386730e-06 1.965680e+00 9.698440e-01 2.437264e-01 -7.136913e-01 -7.004604e-01 2.561527e-01 -4.567339e-01
3.017337e+05 3.314181e-06 1.964165e+00 9.686321e-01 2.484991e-01 -7.116187e-01 -7.025659e-01 2.570134e-01 -4.540668e-01
3.083388e+05 3.243185e-06 1.962584e+00 9.673967e-01 2.532657e-01 -7.095399e-01 -7.046653e-01 2.578569e-01 -4.513995e-01
3.150885e+05 3.173711e-06 1.960933e+00 9.661379e-01 2.580262e-01 -7.074549e-01 -7.067585e-01 2.586830e-01 -4.487323e-01
3.219860e+05 3.105725e-06 1.959210e+00 9.648556e-01 2.627805e-01 -7.053637e-01 -7.088456e-01 2.594920e-01 -4.460651e-01
3.290345e+05 3.039195e-06 1.957411e+00 9.635500e-01 2.675283e-01 -7.032664e-01 -7.109265e-01 2.602836e-01 -4.433981e-01
3.362372e+05 2.974091e-06 1.955533e+00 9.622210e-01 2.722697e-01 -7.011629e-01 -7.130011e-01 2.610581e-01 -4.407314e-01
3.435976e+05 2.910381e-06 1.953573e+00 9.608686e-01 2.770045e-01 -6.990533e-01 -7.150696e-01 2.618153e-01 -4.380651e-01
3.511192e+05 2.848036e-06 1.951526e+00 9.594930e-01 2.817326e-01 -6.969376e-01 -7.171318e-01 2.625554e-01 -4.353992e-01
